site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
SID,100,07,SIDB0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Downstream Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,08,SIDB0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Downstream Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SIP,100,AA,SIP,1996-01-01T00:00:00Z,1996-12-31T23:59:59Z,INT,Similkameen Acc. Pond,MAIN,Similkameen Acclimation Pond,Monitored Fish Release,858.119.008,985,48.920456,-119.443537
SJ1,100,E1,SJ1A0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Upstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ1,100,E2,SJ1A0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Upstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ1,100,E3,SJ1A0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Upstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ1,100,E4,SJ1B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Downstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ1,100,E5,SJ1B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Downstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ1,100,E6,SJ1B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Mid),Downstream,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville on the PW Schneider Wildlife Management Area (ODFW). This site has historically had either 3 or 6 antennas spaced across the low-water channel. When 6 antennas have been in place, there has been an upstream row of 3 antennas, and a downstream row of 3 antennas. This site is powered by a photovoltaic array. SJ1 is operated by NOAA, and was originally installed in 2005.",Instream Remote Detection System,351.341.010,702,44.422105,-119.540665
SJ2,100,D1,SJ2A0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Upstream SF John Day,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SJ2,100,D2,SJ2A0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Upstream SF John Day,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SJ2,100,D3,SJ2B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Downstream SF John Day,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SJ2,100,D4,SJ2B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Downstream SF John Day,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SJ2,100,D5,SJ2B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Murderers Creek,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SJ2,100,D6,SJ2B0,2012-07-17T00:00:00Z,NA,INT,SF John Day (Murderer's),Murderers Creek,"This is an in-stream interrogation system located on the South Fork John Day River south of Dayville. This site is on property split between the PW Schneider Wildlife Management Area (ODFW) and Bureau of Land Management at the confluence of the South Fork John Day River and Murderers Creek. This site has 6 antennas, 2 in the South Fork John Day upstream of Murderers Creek, 2 in Murderers Creek, and 2 in the South Fork John Day downstream of Murderers Creek. This site is powered by a photovoltaic array. SJ2 is operated by NOAA, and was originally installed in 2010.",Instream Remote Detection System,351.341.027,719,44.314517,-119.539748
SKA,100,01,SKAA0,2015-05-12T00:00:00Z,NA,INT,Skaha Dam Fish Ladder,Upstream Antenna,"Skaha Dam is a non power generating facility that forms part of the water management system in the BC Okanagan Valley. Skaha Dam is located within the community of Okanagan Falls at the south end of Skaha Lake, BC along the Okanagan River. The fishway is a small weir-pool fishway at the western edge of the dam. Two (2) IS1001 swim through antennas are located on fish jump 2 (downstream) and 5 (upstream).",Adult Fishway,858.177,1035,49.344607,-119.580389
